UUID,Name,Category,Conformity,Laenderkennung,Declaration owner,Registrierungsnummer,Bezugsgroesse,Bezugseinheit,Flaechengewicht (kg/m2),Rohdichte (kg/m3),Schichtdicke (m),Laengengewicht (kg/m),Stueckgewicht (kg),Umrechungsfaktor auf 1kg,biogener Kohlenstoffgehalt in kg,Modul,GWPtotal,GWPbiogenic,GWPfossil
774fbe44-55b0-4a74-8cf8-1fe430ee9f70,"Tufted wall-to-wall carpet, polypropylene with a maximum total pile weight of 1275 g/m2 and a foam backing",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,danfloor a/s,EPD-DAN-20220312-CBA1-EN,1,qm,3505.0,,0.01,,,,,C3,5.821,0.0009501,5.819
774fbe44-55b0-4a74-8cf8-1fe430ee9f70,"Tufted wall-to-wall carpet, polypropylene with a maximum total pile weight of 1275 g/m2 and a foam backing",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,danfloor a/s,EPD-DAN-20220312-CBA1-EN,1,qm,3505.0,,0.01,,,,,C4,0.2485,0.0,0.2484
4c248e73-3c17-4c94-9592-1cb58ce29dd3,Hand Showers,'Gebäudetechnik' / 'Sanitär' / 'Armaturen','DIN EN 15804+A2' / 'ISO 14025',GLO,Hansgrohe Group,EPD-HAN-20230021-ICC1-EN,1,pcs.,,,,,,,,A1-A3,1.08209,-0.14,1.22
4c248e73-3c17-4c94-9592-1cb58ce29dd3,Hand Showers,'Gebäudetechnik' / 'Sanitär' / 'Armaturen','DIN EN 15804+A2' / 'ISO 14025',GLO,Hansgrohe Group,EPD-HAN-20230021-ICC1-EN,1,pcs.,,,,,,,,A4,0.024738,0.0,0.0246
4c248e73-3c17-4c94-9592-1cb58ce29dd3,Hand Showers,'Gebäudetechnik' / 'Sanitär' / 'Armaturen','DIN EN 15804+A2' / 'ISO 14025',GLO,Hansgrohe Group,EPD-HAN-20230021-ICC1-EN,1,pcs.,,,,,,,,A5,0.1459075,0.14,0.00589
4c248e73-3c17-4c94-9592-1cb58ce29dd3,Hand Showers,'Gebäudetechnik' / 'Sanitär' / 'Armaturen','DIN EN 15804+A2' / 'ISO 14025',GLO,Hansgrohe Group,EPD-HAN-20230021-ICC1-EN,1,pcs.,,,,,,,,B1,0.0,0.0,0.0
4c248e73-3c17-4c94-9592-1cb58ce29dd3,Hand Showers,'Gebäudetechnik' / 'Sanitär' / 'Armaturen','DIN EN 15804+A2' / 'ISO 14025',GLO,Hansgrohe Group,EPD-HAN-20230021-ICC1-EN,1,pcs.,,,,,,,,B2,19.22,0.0,14.7
4c248e73-3c17-4c94-9592-1cb58ce29dd3,Hand Showers,'Gebäudetechnik' / 'Sanitär' / 'Armaturen','DIN EN 15804+A2' / 'ISO 14025',GLO,Hansgrohe Group,EPD-HAN-20230021-ICC1-EN,1,pcs.,,,,,,,,B3,0.0,0.0,0.0
4c248e73-3c17-4c94-9592-1cb58ce29dd3,Hand Showers,'Gebäudetechnik' / 'Sanitär' / 'Armaturen','DIN EN 15804+A2' / 'ISO 14025',GLO,Hansgrohe Group,EPD-HAN-20230021-ICC1-EN,1,pcs.,,,,,,,,B4,0.0,0.0,0.0
4c248e73-3c17-4c94-9592-1cb58ce29dd3,Hand Showers,'Gebäudetechnik' / 'Sanitär' / 'Armaturen','DIN EN 15804+A2' / 'ISO 14025',GLO,Hansgrohe Group,EPD-HAN-20230021-ICC1-EN,1,pcs.,,,,,,,,B5,0.0,0.0,0.0
4c248e73-3c17-4c94-9592-1cb58ce29dd3,Hand Showers,'Gebäudetechnik' / 'Sanitär' / 'Armaturen','DIN EN 15804+A2' / 'ISO 14025',GLO,Hansgrohe Group,EPD-HAN-20230021-ICC1-EN,1,pcs.,,,,,,,,B6,944.0478,0.0,944.0
4c248e73-3c17-4c94-9592-1cb58ce29dd3,Hand Showers,'Gebäudetechnik' / 'Sanitär' / 'Armaturen','DIN EN 15804+A2' / 'ISO 14025',GLO,Hansgrohe Group,EPD-HAN-20230021-ICC1-EN,1,pcs.,,,,,,,,B6,1411.99,0.0,1410.0
4c248e73-3c17-4c94-9592-1cb58ce29dd3,Hand Showers,'Gebäudetechnik' / 'Sanitär' / 'Armaturen','DIN EN 15804+A2' / 'ISO 14025',GLO,Hansgrohe Group,EPD-HAN-20230021-ICC1-EN,1,pcs.,,,,,,,,B7,45.0364,0.0,45.0
4c248e73-3c17-4c94-9592-1cb58ce29dd3,Hand Showers,'Gebäudetechnik' / 'Sanitär' / 'Armaturen','DIN EN 15804+A2' / 'ISO 14025',GLO,Hansgrohe Group,EPD-HAN-20230021-ICC1-EN,1,pcs.,,,,,,,,C1,0.0,0.0,0.0
4c248e73-3c17-4c94-9592-1cb58ce29dd3,Hand Showers,'Gebäudetechnik' / 'Sanitär' / 'Armaturen','DIN EN 15804+A2' / 'ISO 14025',GLO,Hansgrohe Group,EPD-HAN-20230021-ICC1-EN,1,pcs.,,,,,,,,C2,0.0041134,0.0,0.00408
4c248e73-3c17-4c94-9592-1cb58ce29dd3,Hand Showers,'Gebäudetechnik' / 'Sanitär' / 'Armaturen','DIN EN 15804+A2' / 'ISO 14025',GLO,Hansgrohe Group,EPD-HAN-20230021-ICC1-EN,1,pcs.,,,,,,,,C3,0.4720254,0.0,0.472
4c248e73-3c17-4c94-9592-1cb58ce29dd3,Hand Showers,'Gebäudetechnik' / 'Sanitär' / 'Armaturen','DIN EN 15804+A2' / 'ISO 14025',GLO,Hansgrohe Group,EPD-HAN-20230021-ICC1-EN,1,pcs.,,,,,,,,C4,0.000796696,0.0,0.000796
757297f1-9325-4df4-af51-96510be76bf3,Expanded Polystyrene (EPS) Foam Insulation (density 20 kg/m³),'Dämmstoffe' / 'Expandiertes Polystyrol (EPS)' / 'EPS weiß','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesfachabteilung Qualitätssicherung EPS-Hartschaum BFA QS EPS,EPD-IVH-20220130-CBG1-DE,1,m3,,20.0,,,,,,A1-A3,59.806,0.208759,59.651
757297f1-9325-4df4-af51-96510be76bf3,Expanded Polystyrene (EPS) Foam Insulation (density 20 kg/m³),'Dämmstoffe' / 'Expandiertes Polystyrol (EPS)' / 'EPS weiß','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesfachabteilung Qualitätssicherung EPS-Hartschaum BFA QS EPS,EPD-IVH-20220130-CBG1-DE,1,m3,,20.0,,,,,,A5,0.39,0.108,0.282
757297f1-9325-4df4-af51-96510be76bf3,Expanded Polystyrene (EPS) Foam Insulation (density 20 kg/m³),'Dämmstoffe' / 'Expandiertes Polystyrol (EPS)' / 'EPS weiß','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesfachabteilung Qualitätssicherung EPS-Hartschaum BFA QS EPS,EPD-IVH-20220130-CBG1-DE,1,m3,,20.0,,,,,,C1,0.0,0.0,0.0
757297f1-9325-4df4-af51-96510be76bf3,Expanded Polystyrene (EPS) Foam Insulation (density 20 kg/m³),'Dämmstoffe' / 'Expandiertes Polystyrol (EPS)' / 'EPS weiß','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesfachabteilung Qualitätssicherung EPS-Hartschaum BFA QS EPS,EPD-IVH-20220130-CBG1-DE,1,m3,,20.0,,,,,,C2,0.0604,0.000222,0.0598
757297f1-9325-4df4-af51-96510be76bf3,Expanded Polystyrene (EPS) Foam Insulation (density 20 kg/m³),'Dämmstoffe' / 'Expandiertes Polystyrol (EPS)' / 'EPS weiß','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesfachabteilung Qualitätssicherung EPS-Hartschaum BFA QS EPS,EPD-IVH-20220130-CBG1-DE,1,m3,,20.0,,,,,,C3,67.2,0.0037,67.2
757297f1-9325-4df4-af51-96510be76bf3,Expanded Polystyrene (EPS) Foam Insulation (density 20 kg/m³),'Dämmstoffe' / 'Expandiertes Polystyrol (EPS)' / 'EPS weiß','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesfachabteilung Qualitätssicherung EPS-Hartschaum BFA QS EPS,EPD-IVH-20220130-CBG1-DE,1,m3,,20.0,,,,,,C4,0.0,0.0,0.0
fe64ddf7-d556-4589-98cc-c97a0aad0c8e,"Tufted wall-to-wall carpet with 100% recycled PA6 pile material and textile backing, LC1",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Gemeinschaft umweltfreundlicher Teppichboden (GUT) e.V.,EPD-GUT-20220345-CBG1-EN,1,qm,2.4,,0.0055,,,,,A1-A3,5.29,0.0088,5.2782
fe64ddf7-d556-4589-98cc-c97a0aad0c8e,"Tufted wall-to-wall carpet with 100% recycled PA6 pile material and textile backing, LC1",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Gemeinschaft umweltfreundlicher Teppichboden (GUT) e.V.,EPD-GUT-20220345-CBG1-EN,1,qm,2.4,,0.0055,,,,,A4,0.148,0.00188,0.145
fe64ddf7-d556-4589-98cc-c97a0aad0c8e,"Tufted wall-to-wall carpet with 100% recycled PA6 pile material and textile backing, LC1",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Gemeinschaft umweltfreundlicher Teppichboden (GUT) e.V.,EPD-GUT-20220345-CBG1-EN,1,qm,2.4,,0.0055,,,,,A5,1.05,0.00894,1.04
fe64ddf7-d556-4589-98cc-c97a0aad0c8e,"Tufted wall-to-wall carpet with 100% recycled PA6 pile material and textile backing, LC1",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Gemeinschaft umweltfreundlicher Teppichboden (GUT) e.V.,EPD-GUT-20220345-CBG1-EN,1,qm,2.4,,0.0055,,,,,B1,0.0,0.0,0.0
fe64ddf7-d556-4589-98cc-c97a0aad0c8e,"Tufted wall-to-wall carpet with 100% recycled PA6 pile material and textile backing, LC1",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Gemeinschaft umweltfreundlicher Teppichboden (GUT) e.V.,EPD-GUT-20220345-CBG1-EN,1,qm,2.4,,0.0055,,,,,B2,0.385,0.00299,0.262
fe64ddf7-d556-4589-98cc-c97a0aad0c8e,"Tufted wall-to-wall carpet with 100% recycled PA6 pile material and textile backing, LC1",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Gemeinschaft umweltfreundlicher Teppichboden (GUT) e.V.,EPD-GUT-20220345-CBG1-EN,1,qm,2.4,,0.0055,,,,,C1,0.0,0.0,0.0
fe64ddf7-d556-4589-98cc-c97a0aad0c8e,"Tufted wall-to-wall carpet with 100% recycled PA6 pile material and textile backing, LC1",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Gemeinschaft umweltfreundlicher Teppichboden (GUT) e.V.,EPD-GUT-20220345-CBG1-EN,1,qm,2.4,,0.0055,,,,,C2,0.00814,0.000103,0.00799
fe64ddf7-d556-4589-98cc-c97a0aad0c8e,"Tufted wall-to-wall carpet with 100% recycled PA6 pile material and textile backing, LC1",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Gemeinschaft umweltfreundlicher Teppichboden (GUT) e.V.,EPD-GUT-20220345-CBG1-EN,1,qm,2.4,,0.0055,,,,,C3,3.48,0.000396,3.48
fe64ddf7-d556-4589-98cc-c97a0aad0c8e,"Tufted wall-to-wall carpet with 100% recycled PA6 pile material and textile backing, LC1",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Gemeinschaft umweltfreundlicher Teppichboden (GUT) e.V.,EPD-GUT-20220345-CBG1-EN,1,qm,2.4,,0.0055,,,,,C3,3.52,0.000766,3.52
fe64ddf7-d556-4589-98cc-c97a0aad0c8e,"Tufted wall-to-wall carpet with 100% recycled PA6 pile material and textile backing, LC1",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Gemeinschaft umweltfreundlicher Teppichboden (GUT) e.V.,EPD-GUT-20220345-CBG1-EN,1,qm,2.4,,0.0055,,,,,C4,0.17,2.04e-08,0.17
00eba4e3-6243-49a7-8b98-8af497241495,Wetguard 200 SA,'Kunststoffe' / 'Folien und Vliese' / 'Dampfbremse / Dampfsperre','DIN EN 15804+A2' / 'ISO 14025',RER,SIGA Cover AG,EPD-SIG-20220186-CBA1-EN,1,qm,0.26,,0.001,,,,,A1-A3,1.11166,-0.0453953,1.15665
00eba4e3-6243-49a7-8b98-8af497241495,Wetguard 200 SA,'Kunststoffe' / 'Folien und Vliese' / 'Dampfbremse / Dampfsperre','DIN EN 15804+A2' / 'ISO 14025',RER,SIGA Cover AG,EPD-SIG-20220186-CBA1-EN,1,qm,0.26,,0.001,,,,,A4,0.00216,6.09e-06,0.00213
00eba4e3-6243-49a7-8b98-8af497241495,Wetguard 200 SA,'Kunststoffe' / 'Folien und Vliese' / 'Dampfbremse / Dampfsperre','DIN EN 15804+A2' / 'ISO 14025',RER,SIGA Cover AG,EPD-SIG-20220186-CBA1-EN,1,qm,0.26,,0.001,,,,,A5,0.247,0.0631,0.183
00eba4e3-6243-49a7-8b98-8af497241495,Wetguard 200 SA,'Kunststoffe' / 'Folien und Vliese' / 'Dampfbremse / Dampfsperre','DIN EN 15804+A2' / 'ISO 14025',RER,SIGA Cover AG,EPD-SIG-20220186-CBA1-EN,1,qm,0.26,,0.001,,,,,C1,0.0,0.0,0.0
00eba4e3-6243-49a7-8b98-8af497241495,Wetguard 200 SA,'Kunststoffe' / 'Folien und Vliese' / 'Dampfbremse / Dampfsperre','DIN EN 15804+A2' / 'ISO 14025',RER,SIGA Cover AG,EPD-SIG-20220186-CBA1-EN,1,qm,0.26,,0.001,,,,,C2,0.00158,4.45e-06,0.00156
00eba4e3-6243-49a7-8b98-8af497241495,Wetguard 200 SA,'Kunststoffe' / 'Folien und Vliese' / 'Dampfbremse / Dampfsperre','DIN EN 15804+A2' / 'ISO 14025',RER,SIGA Cover AG,EPD-SIG-20220186-CBA1-EN,1,qm,0.26,,0.001,,,,,C3,0.651,9.74e-05,0.651
00eba4e3-6243-49a7-8b98-8af497241495,Wetguard 200 SA,'Kunststoffe' / 'Folien und Vliese' / 'Dampfbremse / Dampfsperre','DIN EN 15804+A2' / 'ISO 14025',RER,SIGA Cover AG,EPD-SIG-20220186-CBA1-EN,1,qm,0.26,,0.001,,,,,C4,0.0,0.0,0.0
cf578910-b53c-462f-97f2-a241d0fb3b67,"Tufted wall-to-wall carpet with PA6 pile material and textile backing, LC2",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Gemeinschaft umweltfreundlicher Teppichboden (GUT) e.V.,EPD-GUT-20220342-CBG1-EN,1,qm,2.6,,0.007,,,,,A1-A3,12.77,0.04306,12.76
cf578910-b53c-462f-97f2-a241d0fb3b67,"Tufted wall-to-wall carpet with PA6 pile material and textile backing, LC2",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Gemeinschaft umweltfreundlicher Teppichboden (GUT) e.V.,EPD-GUT-20220342-CBG1-EN,1,qm,2.6,,0.007,,,,,A4,0.1596,0.002028,0.1566
cf578910-b53c-462f-97f2-a241d0fb3b67,"Tufted wall-to-wall carpet with PA6 pile material and textile backing, LC2",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Gemeinschaft umweltfreundlicher Teppichboden (GUT) e.V.,EPD-GUT-20220342-CBG1-EN,1,qm,2.6,,0.007,,,,,A5,1.769,0.0221,1.75
cf578910-b53c-462f-97f2-a241d0fb3b67,"Tufted wall-to-wall carpet with PA6 pile material and textile backing, LC2",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Gemeinschaft umweltfreundlicher Teppichboden (GUT) e.V.,EPD-GUT-20220342-CBG1-EN,1,qm,2.6,,0.007,,,,,B1,0.0,0.0,0.0
cf578910-b53c-462f-97f2-a241d0fb3b67,"Tufted wall-to-wall carpet with PA6 pile material and textile backing, LC2",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Gemeinschaft umweltfreundlicher Teppichboden (GUT) e.V.,EPD-GUT-20220342-CBG1-EN,1,qm,2.6,,0.007,,,,,B2,0.385,0.00299,0.262
cf578910-b53c-462f-97f2-a241d0fb3b67,"Tufted wall-to-wall carpet with PA6 pile material and textile backing, LC2",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Gemeinschaft umweltfreundlicher Teppichboden (GUT) e.V.,EPD-GUT-20220342-CBG1-EN,1,qm,2.6,,0.007,,,,,C1,0.0,0.0,0.0
cf578910-b53c-462f-97f2-a241d0fb3b67,"Tufted wall-to-wall carpet with PA6 pile material and textile backing, LC2",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Gemeinschaft umweltfreundlicher Teppichboden (GUT) e.V.,EPD-GUT-20220342-CBG1-EN,1,qm,2.6,,0.007,,,,,C2,0.008814,0.0001121,0.008658
cf578910-b53c-462f-97f2-a241d0fb3b67,"Tufted wall-to-wall carpet with PA6 pile material and textile backing, LC2",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Gemeinschaft umweltfreundlicher Teppichboden (GUT) e.V.,EPD-GUT-20220342-CBG1-EN,1,qm,2.6,,0.007,,,,,C3,3.94,0.0004511,3.939
cf578910-b53c-462f-97f2-a241d0fb3b67,"Tufted wall-to-wall carpet with PA6 pile material and textile backing, LC2",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Gemeinschaft umweltfreundlicher Teppichboden (GUT) e.V.,EPD-GUT-20220342-CBG1-EN,1,qm,2.6,,0.007,,,,,C3,3.983,0.0008515,3.983
cf578910-b53c-462f-97f2-a241d0fb3b67,"Tufted wall-to-wall carpet with PA6 pile material and textile backing, LC2",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Gemeinschaft umweltfreundlicher Teppichboden (GUT) e.V.,EPD-GUT-20220342-CBG1-EN,1,qm,2.6,,0.007,,,,,C4,0.1843,2.205e-08,0.1843
58d85baf-bd82-40ff-84c3-d7710761a972,Kingspan Sauna-Satu®,'Dämmstoffe' / 'Polyurethan-Hartschaum (PU)' / 'PIR-Hartschaum','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KIN-20230016-CBA1-EN,1,qm,0.9,30.0,0.03,,,,,A1-A3,2.4533,-0.218857,2.6705
58d85baf-bd82-40ff-84c3-d7710761a972,Kingspan Sauna-Satu®,'Dämmstoffe' / 'Polyurethan-Hartschaum (PU)' / 'PIR-Hartschaum','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KIN-20230016-CBA1-EN,1,qm,0.9,30.0,0.03,,,,,A4,0.007576,-1.042e-05,0.007544
58d85baf-bd82-40ff-84c3-d7710761a972,Kingspan Sauna-Satu®,'Dämmstoffe' / 'Polyurethan-Hartschaum (PU)' / 'PIR-Hartschaum','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KIN-20230016-CBA1-EN,1,qm,0.9,30.0,0.03,,,,,A5,0.05339,0.03047,0.02292
58d85baf-bd82-40ff-84c3-d7710761a972,Kingspan Sauna-Satu®,'Dämmstoffe' / 'Polyurethan-Hartschaum (PU)' / 'PIR-Hartschaum','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KIN-20230016-CBA1-EN,1,qm,0.9,30.0,0.03,,,,,C1,0.0005774,7.718e-07,0.0005766
58d85baf-bd82-40ff-84c3-d7710761a972,Kingspan Sauna-Satu®,'Dämmstoffe' / 'Polyurethan-Hartschaum (PU)' / 'PIR-Hartschaum','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KIN-20230016-CBA1-EN,1,qm,0.9,30.0,0.03,,,,,C2,0.003788,-5.212e-06,0.003772
58d85baf-bd82-40ff-84c3-d7710761a972,Kingspan Sauna-Satu®,'Dämmstoffe' / 'Polyurethan-Hartschaum (PU)' / 'PIR-Hartschaum','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KIN-20230016-CBA1-EN,1,qm,0.9,30.0,0.03,,,,,C3,1.835,0.166,1.669
58d85baf-bd82-40ff-84c3-d7710761a972,Kingspan Sauna-Satu®,'Dämmstoffe' / 'Polyurethan-Hartschaum (PU)' / 'PIR-Hartschaum','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KIN-20230016-CBA1-EN,1,qm,0.9,30.0,0.03,,,,,C4,0.0,0.0,0.0
04a73d83-f4cb-4d8d-8ca5-60535784d198,PERFORATED PLASTERBOARD / Tool,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Gipsplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Gipsindustrie e.V.,EPD-BVG-20210342-IBE1-DE,1,qm,8.5,680.0,0.0125,,,,,A1-A3,1.08203378046047,-0.470887450588228,1.55027213163536
04a73d83-f4cb-4d8d-8ca5-60535784d198,PERFORATED PLASTERBOARD / Tool,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Gipsplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Gipsindustrie e.V.,EPD-BVG-20210342-IBE1-DE,1,qm,8.5,680.0,0.0125,,,,,A4,0.0966206639611398,0.0042498819636487,0.0923685938098841
04a73d83-f4cb-4d8d-8ca5-60535784d198,PERFORATED PLASTERBOARD / Tool,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Gipsplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Gipsindustrie e.V.,EPD-BVG-20210342-IBE1-DE,1,qm,8.5,680.0,0.0125,,,,,A5,0.0010112032249955,3.3547608252e-06,0.0010063900165546
04a73d83-f4cb-4d8d-8ca5-60535784d198,PERFORATED PLASTERBOARD / Tool,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Gipsplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Gipsindustrie e.V.,EPD-BVG-20210342-IBE1-DE,1,qm,8.5,680.0,0.0125,,,,,C1,0.0,0.0,0.0
04a73d83-f4cb-4d8d-8ca5-60535784d198,PERFORATED PLASTERBOARD / Tool,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Gipsplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Gipsindustrie e.V.,EPD-BVG-20210342-IBE1-DE,1,qm,8.5,680.0,0.0125,,,,,C2,0.0534395895232191,0.0023505525458908,0.0510878267201977
04a73d83-f4cb-4d8d-8ca5-60535784d198,PERFORATED PLASTERBOARD / Tool,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Gipsplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Gipsindustrie e.V.,EPD-BVG-20210342-IBE1-DE,1,qm,8.5,680.0,0.0125,,,,,C3,0.587252728949551,0.0446299856041781,0.586761781688573
04a73d83-f4cb-4d8d-8ca5-60535784d198,PERFORATED PLASTERBOARD / Tool,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Gipsplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Gipsindustrie e.V.,EPD-BVG-20210342-IBE1-DE,1,qm,8.5,680.0,0.0125,,,,,C3,0.0,0.0,0.0
04a73d83-f4cb-4d8d-8ca5-60535784d198,PERFORATED PLASTERBOARD / Tool,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Gipsplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Gipsindustrie e.V.,EPD-BVG-20210342-IBE1-DE,1,qm,8.5,680.0,0.0125,,,,,C4,0.0,0.0,0.0
04a73d83-f4cb-4d8d-8ca5-60535784d198,PERFORATED PLASTERBOARD / Tool,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Gipsplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesverband der Gipsindustrie e.V.,EPD-BVG-20210342-IBE1-DE,1,qm,8.5,680.0,0.0125,,,,,C4,0.613408156040108,0.0442931779430573,0.613031711395131
cf460a07-a1cc-44e0-873d-dc2915223fe7,Thermostats,'Gebäudetechnik' / 'Sanitär' / 'Armaturen','DIN EN 15804+A2' / 'ISO 14025',GLO,Hansgrohe Group,EPD-HAN-20230023-ICC1-EN,1,pcs.,,,,,,,,A1-A3,5.0925,-0.541,5.62
cf460a07-a1cc-44e0-873d-dc2915223fe7,Thermostats,'Gebäudetechnik' / 'Sanitär' / 'Armaturen','DIN EN 15804+A2' / 'ISO 14025',GLO,Hansgrohe Group,EPD-HAN-20230023-ICC1-EN,1,pcs.,,,,,,,,A4,0.19219,0.0,0.191
cf460a07-a1cc-44e0-873d-dc2915223fe7,Thermostats,'Gebäudetechnik' / 'Sanitär' / 'Armaturen','DIN EN 15804+A2' / 'ISO 14025',GLO,Hansgrohe Group,EPD-HAN-20230023-ICC1-EN,1,pcs.,,,,,,,,A5,0.741275,0.541,0.2
cf460a07-a1cc-44e0-873d-dc2915223fe7,Thermostats,'Gebäudetechnik' / 'Sanitär' / 'Armaturen','DIN EN 15804+A2' / 'ISO 14025',GLO,Hansgrohe Group,EPD-HAN-20230023-ICC1-EN,1,pcs.,,,,,,,,B1,0.0,0.0,0.0
cf460a07-a1cc-44e0-873d-dc2915223fe7,Thermostats,'Gebäudetechnik' / 'Sanitär' / 'Armaturen','DIN EN 15804+A2' / 'ISO 14025',GLO,Hansgrohe Group,EPD-HAN-20230023-ICC1-EN,1,pcs.,,,,,,,,B2,25.62,0.0,19.6
cf460a07-a1cc-44e0-873d-dc2915223fe7,Thermostats,'Gebäudetechnik' / 'Sanitär' / 'Armaturen','DIN EN 15804+A2' / 'ISO 14025',GLO,Hansgrohe Group,EPD-HAN-20230023-ICC1-EN,1,pcs.,,,,,,,,B3,0.0,0.0,0.0
cf460a07-a1cc-44e0-873d-dc2915223fe7,Thermostats,'Gebäudetechnik' / 'Sanitär' / 'Armaturen','DIN EN 15804+A2' / 'ISO 14025',GLO,Hansgrohe Group,EPD-HAN-20230023-ICC1-EN,1,pcs.,,,,,,,,B4,0.0,0.0,0.0
cf460a07-a1cc-44e0-873d-dc2915223fe7,Thermostats,'Gebäudetechnik' / 'Sanitär' / 'Armaturen','DIN EN 15804+A2' / 'ISO 14025',GLO,Hansgrohe Group,EPD-HAN-20230023-ICC1-EN,1,pcs.,,,,,,,,B5,0.0,0.0,0.0
cf460a07-a1cc-44e0-873d-dc2915223fe7,Thermostats,'Gebäudetechnik' / 'Sanitär' / 'Armaturen','DIN EN 15804+A2' / 'ISO 14025',GLO,Hansgrohe Group,EPD-HAN-20230023-ICC1-EN,1,pcs.,,,,,,,,B6,0.0,0.0,0.0
