UUID,Name,Category,Standard Conformity,Country Code,Declaration owner,Register Number,Reference Quantity,Reference,Area Weight (kg/m2),Density (kg/m3)
34e9bbb7-a3c6-42fb-9b3d-0341e79def17,blaugelb insulation panel EPS,'Dämmstoffe' / 'Expandiertes Polystyrol (EPS)' / 'EPS grau','DIN EN 15804+A2' / 'ISO 14025',EU-27,Meesenburg GmbH & Co. KG,EPD-MEN-20230040-IBE1-DE,1,m3,,150.0
424279d9-397e-4d0f-8aaf-b268991a2634,VARTDAL BIOPOR® HVIT,'Dämmstoffe' / 'Expandiertes Polystyrol (EPS)' / 'EPS grau','DIN EN 15804+A2' / 'ISO 14025',RER,Vartdal Plastindustri AS,EPD-VAR-20220220-ICB1-EN,1,qm,0.57,15.0
447b2043-3c4e-4f7a-b790-390735e70ccb,blaugelb sill connection profile EPS,'Dämmstoffe' / 'Expandiertes Polystyrol (EPS)' / 'EPS grau','DIN EN 15804+A2' / 'ISO 14025',EU-27,Meesenburg GmbH & Co. KG,EPD-MEN-20230043-IBE1-DE,1,m3,,150.0
86844442-778d-4899-935f-f12b73b1e7a1,blaugelb insulation panel MultiPro EPS,'Dämmstoffe' / 'Expandiertes Polystyrol (EPS)' / 'EPS grau','DIN EN 15804+A2' / 'ISO 14025',EU-27,Meesenburg GmbH & Co. KG,EPD-MEN-20230042-IBE1-DE,1,m3,,150.0
8d304aea-5739-4efc-b443-66f4a0c40ada,VARTDAL BIOPOR® GRÅ,'Dämmstoffe' / 'Expandiertes Polystyrol (EPS)' / 'EPS grau','DIN EN 15804+A2' / 'ISO 14025',RER,Vartdal Plastindustri AS,EPD-VAR-20220198-ICB1-EN,1,qm,0.47,15.25
9d287136-525a-4d37-b698-b834d4cc59ae,blaugelb Triotherm+ Profiles,'Dämmstoffe' / 'Expandiertes Polystyrol (EPS)' / 'EPS grau','DIN EN 15804+A2' / 'ISO 14025',EU-27,Meesenburg GmbH & Co. KG,EPD-MEN-20230041-IBE1-DE,1,m3,,150.0
b60d53e5-5ba0-4d9c-bf99-32a3c79513de,blaugelb plinth thermal insulation profile EPS,'Dämmstoffe' / 'Expandiertes Polystyrol (EPS)' / 'EPS grau','DIN EN 15804+A2' / 'ISO 14025',EU-27,Meesenburg GmbH & Co. KG,EPD-MEN-20230044-IBE1-DE,1,m3,,150.0
bd7ae84e-54c4-4dee-bf0e-8c22cecbcf75,"Expanded Polystyrene (EPS) Foam Insulation (grey, density 15 kg/m³)",'Dämmstoffe' / 'Expandiertes Polystyrol (EPS)' / 'EPS grau','DIN EN 15804+A2' / 'ISO 14025',DE,"Industrieverband Hartschaum e.V., IVH",EPD-IVH-20220127-CBG1-DE,1,m3,,15.0
121c71e8-0f4c-4529-b72e-331198d15f0f,2.2.01. EPS rigid foam insulation,'Dämmstoffe' / 'Expandiertes Polystyrol (EPS)' / 'EPS weiß','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,25.0
205b761d-e344-49c3-a3a9-bb1bfd59b916,Expanded Polystyrene (EPS) Foam Insulation (density 15 kg/m³),'Dämmstoffe' / 'Expandiertes Polystyrol (EPS)' / 'EPS weiß','DIN EN 15804+A2' / 'ISO 14025',DE,"Industrieverband Hartschaum e.V., IVH",EPD-IVH-20220129-CBG1-DE,1,m3,,15.0
4e83c488-bb36-40b0-bfd4-b2aa7f1c0f04,Expanded Polystyrene (EPS) Foam Insulation (density 30 kg/m³),'Dämmstoffe' / 'Expandiertes Polystyrol (EPS)' / 'EPS weiß','DIN EN 15804+A2' / 'ISO 14025',DE,"Industrieverband Hartschaum e.V., IVH",EPD-IVH-20220132-CBG1-DE,1,m3,,30.0
757297f1-9325-4df4-af51-96510be76bf3,Expanded Polystyrene (EPS) Foam Insulation (density 20 kg/m³),'Dämmstoffe' / 'Expandiertes Polystyrol (EPS)' / 'EPS weiß','DIN EN 15804+A2' / 'ISO 14025',DE,Bundesfachabteilung Qualitätssicherung EPS-Hartschaum BFA QS EPS,EPD-IVH-20220130-CBG1-DE,1,m3,,20.0
8f6daa87-b2ee-4eb0-95e0-737ac8c6a59f,Polystyrene foam filling (cement bound),'Dämmstoffe' / 'Expandiertes Polystyrol (EPS)' / 'EPS weiß','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,350.0
cb582d00-b984-4bb8-ab2e-5302678a721d,Expanded Polystyrene (EPS) Foam Insulation (density 25 kg/m³),'Dämmstoffe' / 'Expandiertes Polystyrol (EPS)' / 'EPS weiß','DIN EN 15804+A2' / 'ISO 14025',DE,"Industrieverband Hartschaum e.V., IVH",EPD-IVH-20220131-CBG1-DE,1,m3,,25.0
f2552bdf-c847-4ef8-9665-c37e8ef4d44d,Polystyrene foam filling (without binder),'Dämmstoffe' / 'Expandiertes Polystyrol (EPS)' / 'EPS weiß','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,15.0
64318385-991b-4aec-83a4-99c59f6f2471,Bachl ReXPS - Extruded Polystyrene (XPS) foam board,'Dämmstoffe' / 'Extrudiertes Polystyrol (XPS)' / 'XPS weiß','DIN EN 15804+A2' / 'ISO 14025',RER,Karl Bachl Kunststoffverarbeitung GmbH & Co. KG,EPD-BAC-20220231-CBA2-DE,1,m3,,32.7
8cd435d4-54ad-48c0-8d9e-9015b491bb79,Bachl ReXPS - Extruded Polystyrene (XPS) foam board,'Dämmstoffe' / 'Extrudiertes Polystyrol (XPS)' / 'XPS weiß','DIN EN 15804+A2' / 'ISO 14025',DE,Karl Bachl Kunststoffverarbeitung GmbH & Co. KG,EPD-BAC-20220231-CBA1-EN,1,m3,,32.7
a118aeff-f158-495c-b9c6-117ba27ac230,Austrotherm UNIPLATTE®,'Dämmstoffe' / 'Extrudiertes Polystyrol (XPS)' / 'XPS weiß','DIN EN 15804+A2' / 'ISO 14025',RER,Austrotherm GmbH,EPD-AUS-20220213-CBA2-DE,1,qm,3.18,28.0
b452a1d8-b252-4f3b-914d-1b19bd268a2e,RAVATHERM? XPS (X) extruded polystyrene foam insulation with non-halogenated blowing agents,'Dämmstoffe' / 'Extrudiertes Polystyrol (XPS)' / 'XPS weiß','DIN EN 15804+A2' / 'ISO 14025',RER,RBS Germany GmbH,EPD-RAV-20230375-CBD1-EN,1,m3,,34.4
c4ddfdbc-ee2b-4dd5-a754-b317cf06470a,Extruded polystyrene (XPS),'Dämmstoffe' / 'Extrudiertes Polystyrol (XPS)' / 'XPS weiß','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,32.0
cddad814-59d9-4e84-9fa9-8b93b17cda9b,JACKODUR EVO,'Dämmstoffe' / 'Extrudiertes Polystyrol (XPS)' / 'XPS weiß','DIN EN 15804+A2' / 'ISO 14025',RER,JACKON Insulation GmbH,EPD-JAC-20220371-CBA1-EN,1,m3,,34.37
edbea38c-387d-4c0c-acfa-277b8fb861a6,RAVATHERM XPS (X) PLUS/ULTRA,'Dämmstoffe' / 'Extrudiertes Polystyrol (XPS)' / 'XPS weiß','DIN EN 15804+A2' / 'ISO 14025',RER,Ravago Building Solutions Germany GmbH,EPD-RAV-20220157-CBD1-EN,1,m3,,41.9
b7b7c6be-122f-48d9-b1c2-9b81a6b7e95c,Flax fibre fleece,'Dämmstoffe' / 'Flachsfaser' / 'Vlies','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,38.0
1018517a-1fb0-40c9-aa82-d7d3c2687b49,Hempflax Thermo Hemp Combi Jute,'Dämmstoffe' / 'Hanffaser','EN 15804+A2' / 'ISO 14025',RER,HempFlax Building Solutions GmbH,BAU-EPD-HEMPFLAX-2022-1-GABI-THERMOHANF,36,kg,,36.0
9a9f76b6-54f0-421e-9f8a-6a5db3a22e1d,Hemp fibre fleece,'Dämmstoffe' / 'Hanffaser' / 'Vlies','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,38.0
fabfbacc-f5ac-4283-8ffa-0d50765ddcfd,Urea formaldehyde resin in-situ foam,'Dämmstoffe' / 'Harnstoff-Formaldehydharz' / 'Ortschaum','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,10.0
1c22a17e-aca4-4126-9fde-f02c33aa741e,best wood wood fibre insulation boards,'Dämmstoffe' / 'Holzfasern' / 'Holzfaserdämmplatte','DIN EN 15804+A2' / 'ISO 14025',DE,Holzwerk Gebr. Schneider GmbH,EPD-HWS-20230344-IBA2-DE,1,m3,,160.0
33c70403-553e-442c-ac5b-0ee86cceffd6,2.10.01 Loose wood-fiber insulation,'Dämmstoffe' / 'Holzfasern' / 'Holzfaserdämmplatte','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,70.0
5488d3f3-1e39-4a71-b357-ef605b65ed9c,Wood fiber insulation - dry process (German average),'Dämmstoffe' / 'Holzfasern' / 'Holzfaserdämmplatte','EN 15804+A2' / 'EN 16485',DE,Thünen-Institut für Holzforschung,,1,m3,,162.337528085062
5bfeefee-ad4c-474e-8efe-fbed20dc776a,Wood fiber insulation - dry process (German average),'Dämmstoffe' / 'Holzfasern' / 'Holzfaserdämmplatte','EN 15804+A2' / 'EN 16485',DE,Thünen-Institut für Holzforschung,,1,m3,,
65985e6a-dece-43ec-bcb9-2636070c689f,PAVATEX Dry process wood fibre insulation 110-200 kg/m³,'Dämmstoffe' / 'Holzfasern' / 'Holzfaserdämmplatte','DIN EN 15804' / 'ISO 14025',FR,Pavafrance SAS PAVATEX,EPD-PAV-20190182-IBA4-DE,1,m3,12.0,200.0
77a553ca-357e-4910-b114-5aa912d4d0e2,best wood wood fibre insulation boards,'Dämmstoffe' / 'Holzfasern' / 'Holzfaserdämmplatte','DIN EN 15804+A2' / 'ISO 14025',DE,Holzwerk Gebr. Schneider GmbH,EPD-HWS-20230344-IBA1-DE,1,m3,,160.0
c91aa879-2826-4078-8bfa-baae349549cb,Wood fibre board (wet process),'Dämmstoffe' / 'Holzfasern' / 'Holzfaserdämmplatte','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,160.0
ee0c4b18-f9c9-44d1-8766-36db08856a2f,Wood fiber insulation - dry process (German average),'Dämmstoffe' / 'Holzfasern' / 'Holzfaserdämmplatte','EN 15804+A2' / 'EN 16485',DE,Thünen-Institut für Holzforschung,,1,m3,,50.0
2ccc8b8a-ea55-4383-9d22-689543ae0cd1,best wood FIBRE,"'Dämmstoffe' / 'Holzfasern' / 'Holzfasern und Holzspäne, lose'",'DIN EN 15804+A2' / 'ISO 14025',DE,Holzwerk Gebr. Schneider GmbH,EPD-HWS-20230342-IBA1-DE,1,kg,,35.0
136ac6b0-6973-472a-9eff-661911eaecd1,Fibrolith® 2-layer panels made of mineral-bonded wood wool and mineral wool insulation,'Dämmstoffe' / 'Holzwolleplatten' / 'Holzwolleleichtbauplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Fibrolith Dämmstoffe GmbH,EPD-FIB-20230461-IBC1-DE,1,qm,14.6,
1815c06b-97e4-49bd-8121-771505dfb5a2,Heradesign acoustic panels Euroclass A2,'Dämmstoffe' / 'Holzwolleplatten' / 'Holzwolleleichtbauplatten','DIN EN 15804+A2' / 'ISO 14025',AT,Knauf Ceiling Solutions GmbH & Co. KG,EPD-KNA-20230208-IBI1-DE,1,qm,18.12,
3686129f-7ba6-48b5-bb4d-879455ad1bc2,Fibrolith® mineral-bonded wood wool panels (mono-panels of building materials class B1),'Dämmstoffe' / 'Holzwolleplatten' / 'Holzwolleleichtbauplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Fibrolith Dämmstoffe GmbH,EPD-FIB-20230463-IBC1-DE,1000,kg,,350.8
ac8de42f-3cff-4ca8-b8cc-c0db6daf089b,Lightweight wood fibre panel,'Dämmstoffe' / 'Holzwolleplatten' / 'Holzwolleleichtbauplatten','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,360.0
bfa45a2b-0f25-4dea-b550-50f3d49a548f,2.7.01. Melamine-coated lightweight board,'Dämmstoffe' / 'Holzwolleplatten' / 'Holzwolleleichtbauplatten','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,643.0
d654ea26-a0aa-4361-b01e-9281038f6a27,Fibrolith® mineral-bonded wood wool panels (mono-panels of building materials class A2),'Dämmstoffe' / 'Holzwolleplatten' / 'Holzwolleleichtbauplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Fibrolith Dämmstoffe GmbH,EPD-FIB-20230464-IBC1-DE,1000,kg,,494.4
d673e926-417a-4aca-ab93-a60b8130cbf9,Fibrolith® lightweight panels/stable ventilation panels,'Dämmstoffe' / 'Holzwolleplatten' / 'Holzwolleleichtbauplatten','DIN EN 15804+A2' / 'ISO 14025',DE,Fibrolith Dämmstoffe GmbH,EPD-FIB-20230462-IBC1-DE,1000,kg,,350.8
3106ccac-01cc-467f-8bff-8a515c575928,AF/ArmaFlex Evo insulation for industrial and building installation,'Dämmstoffe' / 'Kautschuk' / 'Schaum','DIN EN 15804+A2' / 'ISO 14025',RER,Armacell GmbH,EPD-ARM-20220038-IBB1-EN,1,m3,,52.5
5b664dff-a349-4574-a766-ba6fc5db2db2,SH/ArmaFlex insulation for industrial and building installation,'Dämmstoffe' / 'Kautschuk' / 'Schaum','DIN EN 15804+A2' / 'ISO 14025',RER,Armacell GmbH,EPD-ARM-20200221-IBB1-EN,1,m3,,47.5
68f6b7a6-7c5f-4cfd-9056-832e06e9bf10,AF/ArmaFlex Class O insulation for industrial and building installation,'Dämmstoffe' / 'Kautschuk' / 'Schaum','DIN EN 15804+A2' / 'ISO 14025',RER,Armacell GmbH,EPD-ARM-20200223-IBB1-EN,1,m3,,52.5
9568cebf-246d-4002-a94f-05e26517251d,NH/ArmaFlex Smart insulation for industrial and building installation,'Dämmstoffe' / 'Kautschuk' / 'Schaum','DIN EN 15804+A2' / 'ISO 14025',DE,Armacell GmbH,EPD-ARM-20220037-IBB1-EN,1,m3,,62.5
a56fae8f-2c29-410f-95a9-a2793c369c0c,NH/ArmaFlex insulation for industrial and building installation,'Dämmstoffe' / 'Kautschuk' / 'Schaum','DIN EN 15804+A2' / 'ISO 14025',RER,Armacell GmbH,EPD-ARM-20200220-IBA1-EN,1,m3,,62.5
ada6f16c-96d9-48a3-a5fd-80f03fb45025,AF/ArmaFlex insulation for industrial and building installation,'Dämmstoffe' / 'Kautschuk' / 'Schaum','DIN EN 15804+A2' / 'ISO 14025',RER,Armacell GmbH,EPD-ARM-20200219-IBB1-EN,1,m3,,52.5
b946d5e8-dd2f-42b2-a6cf-bbf4fd318c6d,ArmaFlex Ultima insulation for industrial and building installation,'Dämmstoffe' / 'Kautschuk' / 'Schaum','DIN EN 15804+A2' / 'ISO 14025',RER,Armacell GmbH,EPD-ARM-20200218-IBB1-EN,1,m3,,57.5
e603a04e-3f1b-4441-97e4-1f47e02fb03b,HT/ArmaFlex insulation for industrial and building installation,'Dämmstoffe' / 'Kautschuk' / 'Schaum','DIN EN 15804+A2' / 'ISO 14025',RER,Armacell GmbH,EPD-ARM-20200222-IBA1-EN,1,m3,,75.0
5383d573-9730-4786-9fe5-15d5fab0ec5c,Melamin resin foam,'Dämmstoffe' / 'Melaminharz' / 'Schaum','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,10.0
006c17a5-bfbd-4786-8c96-7546e5317f9c,"SAGLAN glass wool, bonded with bio-based adhesive +A2",'Dämmstoffe' / 'Mineralwolle' / 'Glaswolle','DIN EN 15804+A2' / 'ISO 14025',CH,Sager AG,EPD-SAR-20200274-CBA1-DE,1,kg,,30.0
9e1a22fd-86f4-4497-a4db-8332cfdbcf62,PIPELANE pipe sections +A2,'Dämmstoffe' / 'Mineralwolle' / 'Glaswolle','DIN EN 15804+A2' / 'ISO 14025',CH,Sager AG,EPD-SAR-20200271-CBA1-DE,1,kg,,30.0
ceaaae5b-c6f1-4710-beb9-f38d0d94308c,"SAGLAN glass wool, bonded with phenolic resin +A2",'Dämmstoffe' / 'Mineralwolle' / 'Glaswolle','DIN EN 15804+A2' / 'ISO 14025',CH,Sager AG,EPD-SAR-20200270-CBA1-DE,1,kg,,30.0
155a3b83-ed73-4462-a4f1-69ce64e24981,Mineral wool insulation (high bulk density range),'Dämmstoffe' / 'Mineralwolle' / 'Mineralwolle','DIN EN 15804+A2' / 'ISO 14025',DE,FMI Fachverband Mineralwolleindustrie e.V.,EPD-FMI-20210018-IBG1-DE,1,m3,,152.0
50d421e2-3a7b-4659-92a4-f20d6a52fcf0,Mineral wool (facade insulation),'Dämmstoffe' / 'Mineralwolle' / 'Mineralwolle','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,46.25
60311c13-53d4-4cee-8777-1f9c9889b770,Mineral wool (flat roof insulation),'Dämmstoffe' / 'Mineralwolle' / 'Mineralwolle','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,145.0
699e3d57-72b4-402d-a0ee-cebb06f3cdf1,Mineral wool insulation (medium bulk density range),'Dämmstoffe' / 'Mineralwolle' / 'Mineralwolle','DIN EN 15804+A2' / 'ISO 14025',DE,FMI Fachverband Mineralwolleindustrie e.V.,EPD-FMI-20210017-IBG1-DE,1,m3,,100.0
7395adfa-2a3f-43f1-be88-5d4a392968a5,Mineral wool (blowable),'Dämmstoffe' / 'Mineralwolle' / 'Mineralwolle','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,50.0
a5b22bbe-175d-4aef-bb19-4954e699eb8c,Mineral wool (partition walls insulation),'Dämmstoffe' / 'Mineralwolle' / 'Mineralwolle','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,26.25
ac779922-219f-4730-9aef-a7da84d334c1,Mineral wool (floor insulation),'Dämmstoffe' / 'Mineralwolle' / 'Mineralwolle','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,85.0
bf54593c-7fe5-4804-90b4-99235f55702c,Double skin steel faced sandwich panels with a core made of mineral wool,'Dämmstoffe' / 'Mineralwolle' / 'Mineralwolle','DIN EN 15804+A2' / 'ISO 14025',RER,European Association for Panels and Profiles e. V. (PPA-Europe),EPD-PPA-20240127-CBG2-EN,1,qm,21.37,
ceffefa2-299b-49d8-b9a6-4f759a546271,FFB-VS,'Dämmstoffe' / 'Mineralwolle' / 'Mineralwolle','DIN EN 15804+A2' / 'ISO 14025',RER,fischerwerke GmbH & Co. KG,EPD-FIW-20230532-CBA1-DE,1,m3,,90.0
d3661bd8-0107-4081-987b-4bdd5cfcb68d,Mineral wool (pitched roof insulation),'Dämmstoffe' / 'Mineralwolle' / 'Mineralwolle','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,30.0
f721d148-f727-4a55-b2e6-52ecb90e09be,Mineral wool insulation (low bulk density range),'Dämmstoffe' / 'Mineralwolle' / 'Mineralwolle','DIN EN 15804+A2' / 'ISO 14025',DE,FMI Fachverband Mineralwolleindustrie e.V.,EPD-FMI-20210016-IBG1-DE,1,m3,,24.0
fac3cb3b-e606-4f4c-8af2-a8a2af81df4c,Sandwich elements with a top layer of steel on both sides and a core of mineral wool,'Dämmstoffe' / 'Mineralwolle' / 'Mineralwolle','DIN EN 15804+A2' / 'ISO 14025',DE,FALK Salzgitter GmbH,EPD-SMM-20230036-IBA1-DE,1,qm,19.3,105.0
15fb59fb-085b-4d66-9240-d098e4724112,ROCKWOOL Mineral-wool insulation (low bulk density range),'Dämmstoffe' / 'Mineralwolle' / 'Steinwolle','DIN EN 15804+A2' / 'ISO 14025',DE,Deutsche Rockwool Mineralwoll GmbH & Co. OHG,EPD-DRW-20240315-IBC2-DE,1,m3,,24.0
17fd7497-26ba-4442-be48-54f83c0583de,ROCKWOOL Mineral-wool insulation (high bulk density range),'Dämmstoffe' / 'Mineralwolle' / 'Steinwolle','DIN EN 15804+A2' / 'ISO 14025',DE,Deutsche Rockwool Mineralwoll GmbH & Co. OHG,EPD-DRW-20240316-IBC2-DE,1,m3,,24.0
732dcc2d-1131-4a75-a669-e871675b5ba4,ROCKWOOL Mineral-wool insulation (medium bulk density range),'Dämmstoffe' / 'Mineralwolle' / 'Steinwolle','DIN EN 15804+A2' / 'ISO 14025',DE,Deutsche Rockwool Mineralwoll GmbH & Co. OHG,EPD-DRW-20240317-IBC2-DE,1,m3,,24.0
fd6ae0fa-4d2d-4005-9759-909e508751ab,Airium cement-based insulation foam,'Dämmstoffe' / 'Ortschaum' / 'Mineralisch','DIN EN 15804+A2' / 'ISO 14025',RER,Holcim (Deutschland) GmbH,EPD-HOC-20220204-IBD1-EN,1,m3,,100.0
2a7b2942-ff5d-4dca-8365-d4ffc28d013d,Kooltherm® K15 C,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20200303-CBA1-EN,1,qm,3.5,35.0
412ad711-7828-47f0-99fb-70f42cda755c,Kooltherm® K17,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210042-CBA1-EN,1,qm,12.9,103.1
41346ec4-a2fa-454b-9c78-a0267326ccfa,Kooltherm® K8,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20200286-CBA1-EN,1,qm,3.5,35.0
4da47295-f607-4254-ab06-6925e3d5fc07,Phenolic resin foam,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,40.0
5aaa49cc-c5ee-4664-8a1d-6f6dbee613b1,Kooltherm® K3,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210041-CBA1-EN,1,qm,2.8,35.0
6136bc06-715a-4ec8-b198-335771bc752f,Kooltherm® K12,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210043-CBA1-EN,1,qm,3.5,35.0
7726d871-0497-4460-8c87-7dcbc0a01820,Kooltherm® K8 Plus,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210039-CBA1-EN,1,qm,4.092,34.1
7874a8f3-108e-4c82-824d-5a4d51dfd4b8,Kooltherm® K10,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210045-CBA1-EN,1,qm,2.8,35.0
906a624c-2360-4a27-8493-c10fe7d398b2,Kooltherm® K15,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210047-CBA1-EN,1,qm,3.5,35.0
92284a25-9c23-4259-a19f-5363a818abd7,Kooltherm® K8 D Plus,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20230167-CBA1-EN,1,qm,4.092,34.1
a6b0c08a-cf53-435b-bd27-0020ea20d184,Austrotherm Resolution® Facade,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',AT,Austrotherm GmbH,EPD-AUS-20220214-CBA2-DE,1,qm,3.75,37.5
b1281fe1-f1b3-4e37-a541-743845c7637b,Kooltherm® K8 D,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation B.V.,EPD-KSI-20230168-CBA1-EN,1,qm,3.5,35.0
d07a1fef-6a6c-405c-84bc-ab82634f9490,Kooltherm® K20,'Dämmstoffe' / 'Phenolharz-Hartschaum (PF)' / 'PF-Platten','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KSI-20210046-CBA1-EN,1,qm,2.8,35.0
0347f3ef-4113-4ae9-987f-6f3b324f35c7,Hilti CFS-F FX,'Dämmstoffe' / 'Polyethylen' / 'Schaum','DIN EN 15804+A2' / 'ISO 14025',GLO,Hilti Aktiengesellschaft,EPD-HIL-20220211-ICA1-EN,1,kg,,1260.0
04ca6da2-fdae-405b-9555-ac5e30eb0e09,flexen® PE-Stabil,'Dämmstoffe' / 'Polyethylen' / 'Schaum','DIN EN 15804+A2' / 'ISO 14025',DE,Adolf Würth GmbH & Co. KG,EPD-AWU-20230268-IBD1,1,m3,,26.7
17563d7b-443c-4c1b-84f9-27026241c0b9,ArmaPET® Eco50,'Dämmstoffe' / 'Polyethylen' / 'Schaum','DIN EN 15804+A2' / 'ISO 14025',RER,Armacell International S.A.,EPD-ARM-20220389-IBA1-EN,1,m3,,50.0
52ac8701-d612-4cc9-8037-b2dc2a293a8c,Polyethylene foam,'Dämmstoffe' / 'Polyethylen' / 'Schaum','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,30.0
6ca63b96-d2a5-44d7-85e3-8455d5b6d1a4,flexen® Exzenterblock Compact,'Dämmstoffe' / 'Polyethylen' / 'Schaum','DIN EN 15804+A2' / 'ISO 14025',DE,Adolf Würth GmbH & Co. KG,EPD-AWU-20230267-IBD1,1,m3,,34.3
18d34698-e723-4407-90ce-b8765b987510,Therma? TW50 / Therma? TW50 EUR,'Dämmstoffe' / 'Polyurethan-Hartschaum (PU)' / 'PIR-Hartschaum','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation B.V.,EPD-KIN-20230015-CBD2-EN,1,qm,3.6,30.0
1dfd137d-9e32-4151-b3cb-a3ee1725ba8b,Therma? TR20 / Therma? TT40,'Dämmstoffe' / 'Polyurethan-Hartschaum (PU)' / 'PIR-Hartschaum','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation B.V.,EPD-KIN-20230009-CBD2-EN,1,qm,3.6,30.0
24c28d10-5e75-4b76-8a48-e5d41920b231,Stiferite Class SK120,'Dämmstoffe' / 'Polyurethan-Hartschaum (PU)' / 'PIR-Hartschaum','DIN EN 15804+A2' / 'ISO 14025',IT,Stiferite,EPD-STF-20220150-CBC1-EN,1,qm,4.11,34.24
355dbd58-78dc-45cc-be8a-43d66d117e15,PIR high-density foam,'Dämmstoffe' / 'Polyurethan-Hartschaum (PU)' / 'PIR-Hartschaum','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,250.0
58d85baf-bd82-40ff-84c3-d7710761a972,Kingspan Sauna-Satu®,'Dämmstoffe' / 'Polyurethan-Hartschaum (PU)' / 'PIR-Hartschaum','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation,EPD-KIN-20230016-CBA1-EN,1,qm,0.9,30.0
5b79200f-fa22-4bfe-af3c-5f8f571a8efd,Therma? TP10,'Dämmstoffe' / 'Polyurethan-Hartschaum (PU)' / 'PIR-Hartschaum','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation B.V.,EPD-KIN-20230011-CBD2-EN,1,qm,3.6,30.0
